kc_word	kc_freq	eng_gloss	pmi_score	pair_count	confidence	rank
Balak	40	balaam	8.4635	27	43.9775	2
Balak	40	zippor	9.3191	6	22.8270	3
Balak	40	moab	5.8512	11	19.4061	4
Balak	40	curse	5.1664	8	14.6129	5
Bang	120	aileth	7.4711	5	16.7059	1
Bang	120	ask	3.6346	11	12.0546	2
Bang	120	long	3.2016	8	9.0556	3
Bang	120	tell	2.5487	11	8.4530	4
Bang	120	destroy	1.8620	6	4.5610	5
Bangbang	17	man	1.2933	5	2.8920	1
Bangbang	17	lord	0.4064	5	0.4151	2
Bangbangin	45	man	1.2675	13	4.5699	1
Bangbangin	45	know	1.4731	5	3.2940	2
Bangbangin	45	see	1.1768	5	2.6314	3
Bangbangin	45	thi	0.9010	7	2.3839	4
Bangbangin	45	israel	0.5784	5	1.2934	5
Banghang	435	christ	2.4685	42	15.9976	1
Banghang	435	god	0.9330	111	9.8293	2
Banghang	435	circumcision	3.7293	6	9.1349	3
Banghang	435	faith	2.2657	16	9.0626	4
Banghang	435	promise	3.1443	8	8.8935	5
Banghangin	208	hast	2.5274	35	14.9522	1
Banghangin	208	shouldest	4.2561	8	12.0380	2
Banghangin	208	dost	4.2154	7	11.1530	3
Banghangin	208	disciple	2.6281	11	8.7163	4
Banghangin	208	pharisee	3.2088	6	7.8599	5
Bangma	37	noth	4.6931	7	12.4169	1
Bangma	37	thi	1.5460	9	4.6380	2
Bangma	37	lord	0.2844	10	0.4108	3
Bangma	37	man	0.1714	5	0.3832	4
Bangma	37	god	0.0159	5	0.0355	5
Bangza	32	great	2.5206	6	6.1742	1
Bangza	32	know	2.2280	6	5.4575	2
Bangza	32	man	0.6438	6	1.5771	3
Bangza	32	god	0.2253	5	0.5039	4
Bani	13	bani	11.1630	7	29.5344	1
Bani	13	levite	5.5365	5	12.3801	2
Bani	13	son	2.5348	6	6.2090	3
Barabbas	11	barabba	11.4040	10	36.0626	1
Barak	14	barak	11.0561	13	39.8632	1
Barak	14	deborah	10.3191	6	25.2765	2
Barak	14	sisera	9.5536	6	23.4013	3
Barak	14	man	1.5735	5	3.5183	4
Barak	14	lord	0.6865	5	0.7013	5
Barnabas	33	barnaba	9.8190	28	51.9574	1
Barnabas	33	paul	6.0117	11	19.9384	2
Barnabas	33	antioch	7.9710	5	17.8237	3
Barnabas	33	apostle	5.9710	5	13.3516	4
Barnabas	33	preach	5.0966	5	11.3962	5
Barnea	9	barnea	11.5415	9	34.6245	1
Barnea	9	kadesh	10.1630	9	30.4889	2
Baruch	25	baruch	10.2196	23	49.0113	1
Baruch	25	neriah	10.0676	9	30.2027	2
Baruch	25	jeremiah	6.6107	10	20.9050	3
Baruch	25	book	5.8976	9	17.6929	4
Baruch	25	read	6.3517	5	14.2027	5
Barzillai	9	barzillai	11.5008	7	30.4284	1
Barzillai	9	king	3.0656	5	6.8549	2
Bashan	46	bashan	9.1630	46	62.1463	1
Bashan	46	og	8.9679	17	36.9755	2
Bashan	46	gilead	6.3399	15	24.5541	3
Bashan	46	edrei	8.9248	6	21.8612	4
Bashan	46	manasseh	6.0668	12	21.0161	5
Bathsheba	13	bath	10.1630	10	32.1381	1
Bathsheba	13	sheba	8.1431	9	24.4292	2
Bathsheba	13	solomon	5.5542	5	12.4195	3
Bathsheba	13	david	3.7724	5	8.4353	4
Bathsheba	13	king	2.7981	6	6.8539	5
Beal	9	clay	9.1085	5	20.3673	1
Beelzebul	7	beelzebub	11.8337	6	28.9864	1
Beelzebul	7	devil	7.9268	6	19.4166	2
Beelzebul	7	cast	5.6637	6	13.8733	3
Beersheba	25	beer	9.6935	25	48.4674	1
Beersheba	25	sheba	8.6736	25	43.3679	2
Beersheba	25	rise	4.0377	5	9.0285	3
Beersheba	25	name	2.7883	5	6.2348	4
Beersheba	25	god	0.5815	5	1.3002	5
Bel	20	holy	4.6507	9	13.9521	1
Bel	20	place	3.9954	9	11.9863	2
Bel	20	lord	0.1719	5	0.1756	3
Bela	12	bela	11.2784	9	33.8353	1
Bela	12	son	3.0653	8	8.6701	2
Belshazzar	6	belshazzar	11.8634	6	29.0593	1
Belshazzar	6	king	3.6506	5	8.1629	2
Belteshazzar	8	belteshazzar	11.8634	8	33.5548	1
Belteshazzar	8	daniel	8.3191	6	20.3775	2
Belteshazzar	8	dream	8.0733	6	19.7756	3
Belteshazzar	8	interpretation	8.7591	5	19.5859	4
Belteshazzar	8	name	4.4321	5	9.9105	5
Benaiah	39	benaiah	9.5307	30	52.2018	1
Benaiah	39	jehoiada	8.3453	20	37.3215	2
Benaiah	39	pelethite	9.0926	5	20.3316	3
Benaiah	39	cherethite	8.7300	5	19.5209	4
Benaiah	39	zadok	6.8935	7	18.2385	5
Benhadad	31	ben	9.6462	25	48.2309	1
Benhadad	31	hadad	9.5087	25	47.5434	2
Benhadad	31	syria	7.1019	10	22.4581	3
Benhadad	31	hazael	8.2463	6	20.1991	4
Benhadad	31	damascu	6.7663	6	16.5739	5
Benjamin	164	benjamin	7.4296	129	84.3843	1
Benjamin	164	benjamite	7.2994	13	26.3184	2
Benjamin	164	gibeah	6.2010	17	25.5674	3
Benjamin	164	tribe	4.2328	24	20.7366	4
Benjamin	164	judah	3.0160	32	17.0611	5
Beor	11	beor	11.4040	8	32.2553	1
Beor	11	balaam	8.7410	9	26.2230	2
Beor	11	son	3.5128	10	11.1085	3
Berechiah	11	berechiah	11.1816	6	27.3892	1
Berechiah	11	son	2.9982	7	7.9326	2
Beriah	9	beriah	11.5008	7	30.4284	1
Beriah	9	son	3.0653	6	7.5085	2
Beth	62	beth	7.1638	51	51.1597	1
Beth	62	horon	8.6682	11	28.7492	2
Beth	62	shemesh	8.1723	9	24.5168	3
Beth	62	shean	8.9092	5	19.9216	4
Beth	62	abel	7.2463	6	17.7496	5
Bethany	13	bethany	11.1630	11	37.0234	1
Bethaven	6	aven	11.5415	6	28.2707	1
Bethaven	6	beth	7.4456	6	18.2378	2
Bethel	66	el	8.5887	52	61.9341	1
Bethel	66	beth	7.1561	54	52.5860	2
Bethel	66	altar	3.7906	11	12.5720	3
Bethel	66	jeroboam	4.8804	6	11.9545	4
Bethel	66	benjamin	4.0535	5	9.0639	5
Bethlehem	50	lehem	9.1264	30	49.9876	1
Bethlehem	50	beth	6.8461	33	39.3278	2
Bethlehem	50	bethlehem	9.2196	8	26.0768	3
Bethlehem	50	david	3.2075	13	11.5647	4
Bethlehem	50	judah	2.7297	8	7.7208	5
Bethsaida	7	bethsaida	12.0561	7	31.8973	1
